"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0050803","regulation of synapse structure or activity","138/3534","398/28928",0.346733668341709,2.83823190656167,13.7755948989435,1.06903409153201e-31,6.83326591307261e-28,3.50980771735615e-28,"20353/13838/226359/19165/226778/22782/64451/216169/54712/108030/22416/216831/18208/13643/216856/237868/11418/217124/56013/217333/108100/170758/59036/20474/217692/399558/11651/20354/56320/17755/18708/554327/11843/239027/14803/19229/18530/76108/223254/13196/239528/107831/11838/18693/58234/106042/11419/65079/104156/545156/19876/11820/21844/16443/17356/268932/240057/74762/19280/13640/56724/18189/19877/12558/100042150/225875/12631/72289/18190/396184/13728/226016/22359/208922/72832/73728/14810/11350/69601/66860/53872/12064/228836/19281/241770/19246/192167/13636/56376/99633/13841/18391/13131/16975/19268/230775/13844/65945/13542/11603/14362/50791/12933/52398/19249/13602/27205/20617/74342/232227/22421/259302/107932/14812/232560/22192/233067/272381/22215/20450/18213/381921/210274/14182/211323/330814/65114/234664/112405/244667/14739/20361/11487/17999/21983/270190/13138/14735",138
"GO:0050807","regulation of synapse organization","135/3534","390/28928",0.346153846153846,2.83348569936006,13.5993288710238,5.98469081775981e-31,1.91270718535603e-27,9.8243424529436e-28,"20353/13838/226359/19165/226778/22782/64451/216169/54712/108030/22416/216831/18208/13643/216856/237868/11418/217124/56013/217333/108100/170758/59036/20474/217692/399558/11651/20354/56320/17755/18708/11843/239027/14803/19229/18530/76108/223254/13196/239528/107831/11838/58234/106042/11419/65079/104156/545156/19876/11820/21844/16443/17356/268932/74762/19280/13640/56724/18189/19877/12558/100042150/225875/12631/72289/18190/396184/13728/226016/22359/208922/72832/73728/14810/11350/69601/66860/53872/12064/228836/19281/241770/19246/192167/13636/56376/99633/13841/18391/13131/16975/19268/230775/13844/65945/13542/11603/14362/50791/12933/52398/19249/13602/27205/20617/74342/232227/22421/259302/107932/14812/232560/22192/233067/272381/22215/20450/18213/381921/210274/14182/211323/330814/65114/234664/112405/244667/14739/20361/11487/17999/21983/270190/13138/14735",135
"GO:0016055","Wnt signaling pathway","147/3534","467/28928",0.314775160599572,2.576631535321,12.8139487987835,1.50521049870302e-28,3.20710183590324e-25,1.6472812440192e-25,"211383/14369/227210/14367/66241/226778/72780/56484/83675/20869/103236/14797/21886/14160/13198/407821/21414/27041/22416/216795/380702/13543/15248/217011/18121/74499/57265/20682/26941/170758/20969/59036/208846/66787/20677/26401/218952/50523/14180/219134/68889/105787/20356/70790/27373/22422/106042/13544/75826/11820/21844/17240/76441/20473/68010/14370/12558/56515/13653/56736/494504/17128/16973/13728/98170/21888/107351/74493/15242/14296/22423/30838/67122/18128/11350/69601/320343/107515/76246/84092/12156/20779/81004/56458/20439/20319/229473/68911/22414/53883/16600/21885/70122/26563/67916/666048/11426/192199/19273/71890/67087/13542/14362/14184/19664/21405/93897/14371/16543/21415/22421/17342/232341/232560/232941/21803/12447/17292/14366/244152/22411/100503386/16202/22083/50781/11865/14183/12443/20377/353310/78560/13617/65114/20437/26992/93960/23802/244667/80288/330938/21887/17127/21983/20187/107934/14735/13607",147
"GO:0060070","canonical Wnt signaling pathway","113/3534","312/28928",0.362179487179487,2.96466559284895,13.0161002721503,4.64048787196331e-28,7.41549961939738e-25,3.80886359806673e-25,"211383/14369/227210/14367/66241/72780/56484/83675/20869/103236/14797/21886/14160/13198/407821/21414/27041/22416/216795/380702/13543/217011/18121/74499/57265/20682/26941/20969/59036/66787/20677/26401/50523/14180/68889/20356/70790/27373/22422/106042/13544/11820/76441/68010/14370/12558/13653/56736/17128/16973/21888/107351/74493/15242/14296/22423/67122/18128/69601/320343/107515/84092/12156/20779/81004/56458/20439/20319/229473/68911/22414/16600/21885/70122/192199/19273/71890/67087/13542/14362/14184/19664/93897/14371/21415/22421/232341/232560/232941/21803/17292/14366/22411/100503386/16202/50781/11865/14183/20377/353310/78560/13617/65114/20437/93960/23802/244667/80288/330938/21887/17127/21983/13607",113
"GO:0099173","postsynapse organization","113/3534","314/28928",0.359872611464968,2.94578237251234,12.9327003478875,8.82218107278076e-28,1.12782762834429e-24,5.79292268757962e-25,"20353/13838/226359/70729/19165/226778/22782/64451/216169/11840/216831/380702/216856/11418/217124/56013/217333/108100/170758/59036/268566/217692/18191/399558/11651/56320/17755/15550/11843/239027/14803/19229/223254/13196/107831/11838/223666/18693/58234/106042/11419/65079/104156/545156/11820/21844/16443/22350/17356/268932/240057/106504/19280/56724/18189/12558/225875/12631/18190/13728/226016/208922/20411/73728/14810/11350/66860/104418/53872/19246/192167/13636/56376/13841/18391/16975/19268/242687/13844/13542/11603/50791/231134/12933/29816/14371/11461/74342/22421/259302/14812/232533/232560/22192/243961/272381/22215/16001/18213/23859/381921/210274/54126/14182/65114/234664/244667/14739/54725/319477/11487/270190/81907",113
"GO:0031346","positive regulation of cell projection organization","146/3534","471/28928",0.309978768577495,2.53737006717877,12.5491332396316,1.37610592275505e-27,1.46601150970838e-24,7.52995504047894e-25,"12168/13838/208727/22782/18845/52906/103199/12484/19205/20869/54712/74053/52513/14025/22416/18208/11932/13543/15114/14824/353047/17762/56699/20698/53860/108100/16570/14226/18760/217715/21809/68750/20354/56320/13803/17755/18708/50769/19229/20356/72844/140570/13544/545156/19876/246048/11504/21844/17356/27279/215445/23969/22339/66515/21770/18519/13640/11682/18189/22240/12631/104252/13660/13728/22359/319740/14810/68112/269254/11350/69601/18024/53872/12064/12396/20779/12162/12561/269397/192167/18759/54673/12801/21812/26563/16975/19268/56401/11426/242687/13844/230872/56226/13542/11603/14362/50791/15194/52822/23790/56430/319974/16885/15507/13047/69871/14086/75788/243743/208647/14056/18844/101314/67784/20315/19713/13860/232560/269878/11771/16001/18213/12877/14366/17760/18442/16202/15461/101513/16150/14182/211323/234593/234695/234776/76454/330863/244667/13430/19649/330938/20361/320563/23999/67095/75974",146
"GO:0050767","regulation of neurogenesis","148/3534","485/28928",0.305154639175258,2.49788155123426,12.4102363666583,3.70600282429315e-27,3.38411000755455e-24,1.73819891864216e-24,"12168/227292/13838/55927/12767/22782/18845/17863/12484/13654/20869/17172/54712/74053/18016/14025/22416/29869/18208/84653/13643/18121/15114/17762/108100/15902/20666/15251/217715/20354/56320/13003/17755/71918/26419/20356/14375/22422/140570/58234/239667/65079/104156/15205/545156/19876/246048/21844/17356/27279/20681/240057/22339/66515/76441/19280/13640/17158/28000/319740/18742/22352/18128/16870/14725/53872/12064/12156/15901/12162/12561/269397/15213/18759/229285/12032/73940/16800/360213/20360/18129/19055/54673/320790/13841/12017/13131/16975/230674/19268/56198/11426/13844/56381/21938/69743/22062/20481/14184/19712/52822/22241/50849/16885/13047/83701/75788/319757/243743/14056/14461/18844/22421/67784/20315/79362/232560/269878/21803/20927/18213/14366/23966/17760/16202/78748/11865/17173/319583/211323/18536/22341/97165/330790/387216/76454/20539/244667/57810/330938/235402/20361/320563/23873/20187/23999/13138/67095",148
"GO:0007264","small GTPase mediated signal transduction","137/3534","444/28928",0.308558558558559,2.52574476004018,12.0862701244203,9.55532011228623e-26,7.63470076971669e-23,3.92145308292378e-23,"211673/227377/98710/19731/320404/110279/12566/319939/74563/72729/216805/216831/18208/380711/268480/56699/14784/19157/108100/192662/170758/217692/20354/19418/14062/239027/68813/246710/211255/76108/223254/105445/105841/12614/69159/65079/19876/21844/16443/240057/12575/19732/19765/19328/75415/19877/12558/212307/24066/20469/104252/107351/71085/73728/11554/18128/22325/19730/11350/27387/99326/241308/227743/69601/74194/16410/104418/84092/20779/228850/76829/24063/74012/16800/18129/214137/108058/54366/14745/329877/13131/74754/242687/13844/110351/269608/11603/231134/56041/320292/22241/330171/17165/319974/23921/14673/75104/243362/70527/232227/101314/70727/14812/13860/74206/18220/75547/109689/53322/233877/15461/102098/54126/19414/211323/50768/78816/13617/18032/114255/69581/19341/330863/244668/71544/13430/319899/71746/57810/69632/244867/19684/270160/57874/12175/114713/75974",137
"GO:0030900","forebrain development","144/3534","480/28928",0.3,2.45568760611205,11.9972676069121,1.24767741678246e-25,8.8612822756372e-23,4.55146884554911e-23,"18993/13869/12570/16324/12767/16565/56207/30928/19165/13637/17172/11783/327826/18016/16568/22416/216850/11932/18121/217124/192157/19401/15114/170758/17977/15902/15251/72338/319565/56217/14281/668158/668303/75420/67269/13162/13865/67263/21974/328365/20356/76510/223697/223701/22422/58234/239719/65079/224045/15205/68146/19876/67102/11820/17171/17356/30957/74762/20359/19280/65960/11682/20473/12558/19434/15242/72832/14810/18128/69601/16870/18227/21375/14725/22174/12156/24128/20779/16536/12918/329628/67749/70762/12032/22414/99512/19218/320790/18124/14745/100182/13131/16975/76574/18991/93760/13844/15565/22062/20481/14184/15194/19664/231380/23790/30841/20602/19384/100609/114142/319757/243743/14056/64704/13796/14461/18844/22421/74244/20315/19305/232440/12028/11819/723968/244152/14183/57752/244329/320165/14182/211323/50768/18536/18032/244667/11804/57810/17967/330938/20466/20361/20187/81907",144
"GO:0007416","synapse assembly","107/3534","304/28928",0.351973684210526,2.88112471331129,12.3000997079254,1.80884864933826e-25,1.15621605665702e-22,5.93873572345898e-23,"20353/14367/13869/226359/226422/226778/18845/54712/108030/108072/22416/18208/13643/216856/11418/217124/56013/17762/237979/217333/170758/20474/217692/18191/399558/20354/17755/18708/554327/19229/76108/223254/107831/140570/58234/106042/11419/65079/19876/11820/17356/268932/74762/19280/13640/56724/18189/12558/100042150/225875/18190/396184/22359/208922/72832/73728/14810/11350/53872/12064/19246/192167/56376/99633/13841/18391/230775/13844/65945/13542/11603/14362/26875/50791/12933/19249/27205/243743/20617/74342/18844/232227/22421/259302/67784/107932/22192/233067/272381/14407/110886/14402/20450/18213/210274/13642/14182/211323/330790/330814/65114/234664/14739/54725/21983/270190/14735",107
